NAME,total_pop,median_income,ZCTA5CE20
ZCTA5 62822,2597,42589.0,62822
ZCTA5 62823,1751,57692.0,62823
ZCTA5 62824,1865,67652.0,62824
ZCTA5 62825,243,55000.0,62825
ZCTA5 62827,1097,49583.0,62827
ZCTA5 62828,1359,71250.0,62828
ZCTA5 62829,128,,62829
ZCTA5 62830,1338,51797.0,62830
ZCTA5 62831,380,77750.0,62831
ZCTA5 62832,8986,55152.0,62832
ZCTA5 62833,334,69271.0,62833
ZCTA5 62835,1325,38945.0,62835
ZCTA5 62836,913,67566.0,62836
ZCTA5 62837,8300,52321.0,62837
ZCTA5 62838,1540,64659.0,62838
ZCTA5 62839,6286,54436.0,62839
ZCTA5 62841,140,32361.0,62841
ZCTA5 62842,673,56875.0,62842
ZCTA5 62843,90,15764.0,62843
ZCTA5 62844,2002,60760.0,62844
ZCTA5 62846,2026,60000.0,62846
ZCTA5 62848,514,63636.0,62848
ZCTA5 62849,2039,65089.0,62849
ZCTA5 62850,627,95950.0,62850
ZCTA5 62851,247,87917.0,62851
ZCTA5 62852,132,69091.0,62852
ZCTA5 62853,998,69000.0,62853
ZCTA5 62854,1582,57692.0,62854
ZCTA5 62856,351,61875.0,62856
ZCTA5 62858,3343,61458.0,62858
ZCTA5 62859,5283,58788.0,62859
ZCTA5 62860,468,62292.0,62860
ZCTA5 62861,124,34000.0,62861
ZCTA5 62862,303,65938.0,62862
ZCTA5 62863,9519,51771.0,62863
ZCTA5 62864,23253,54560.0,62864
ZCTA5 62865,1894,64750.0,62865
ZCTA5 62867,485,34432.0,62867
ZCTA5 62868,1706,55446.0,62868
ZCTA5 62869,2729,56333.0,62869
ZCTA5 62870,2232,52344.0,62870
ZCTA5 62871,620,76200.0,62871
ZCTA5 62872,1112,56818.0,62872
ZCTA5 62874,335,38500.0,62874
ZCTA5 62875,1235,69545.0,62875
ZCTA5 62876,135,45500.0,62876
ZCTA5 62877,441,70795.0,62877
ZCTA5 62878,250,46295.0,62878
ZCTA5 62879,46,58750.0,62879
ZCTA5 62880,636,65208.0,62880
ZCTA5 62881,10995,64688.0,62881
ZCTA5 62882,2162,48438.0,62882
ZCTA5 62883,594,69417.0,62883
ZCTA5 62884,2809,55170.0,62884
ZCTA5 62885,369,55530.0,62885
ZCTA5 62886,390,51250.0,62886
ZCTA5 62887,241,,62887
ZCTA5 62888,1893,70357.0,62888
ZCTA5 62889,1111,68056.0,62889
ZCTA5 62890,2338,52500.0,62890
ZCTA5 62891,700,40469.0,62891
ZCTA5 62892,190,67813.0,62892
ZCTA5 62893,927,71181.0,62893
ZCTA5 62894,841,71250.0,62894
ZCTA5 62895,2014,51000.0,62895
ZCTA5 62896,10959,51816.0,62896
ZCTA5 62897,530,38636.0,62897
ZCTA5 62898,1955,85038.0,62898
ZCTA5 62899,1672,49886.0,62899
ZCTA5 62901,23178,31857.0,62901
ZCTA5 62902,4344,68125.0,62902
ZCTA5 62903,2585,46012.0,62903
ZCTA5 62905,583,62500.0,62905
ZCTA5 62906,7217,45427.0,62906
ZCTA5 62907,1873,64938.0,62907
ZCTA5 62908,443,80500.0,62908
ZCTA5 62910,2150,51818.0,62910
ZCTA5 62912,1668,61000.0,62912
ZCTA5 62914,1880,32500.0,62914
ZCTA5 62915,431,24924.0,62915
ZCTA5 62916,830,68438.0,62916
ZCTA5 62917,2516,48221.0,62917
ZCTA5 62918,10844,67224.0,62918
ZCTA5 62919,731,51250.0,62919
ZCTA5 62920,3017,55659.0,62920
ZCTA5 62921,243,,62921
ZCTA5 62922,2824,68325.0,62922
ZCTA5 62923,404,57500.0,62923
ZCTA5 62924,2812,57500.0,62924
ZCTA5 62926,2167,60833.0,62926
ZCTA5 62927,299,46750.0,62927
ZCTA5 62928,71,26250.0,62928
ZCTA5 62930,5630,51814.0,62930
ZCTA5 62931,1335,47165.0,62931
ZCTA5 62932,1238,44125.0,62932
ZCTA5 62933,1253,66250.0,62933
ZCTA5 62934,715,60931.0,62934
ZCTA5 62935,2200,57994.0,62935
ZCTA5 62938,2874,59276.0,62938
ZCTA5 62939,2693,65774.0,62939
ZCTA5 62940,729,50938.0,62940
ZCTA5 62941,500,58750.0,62941
ZCTA5 62942,565,60625.0,62942
ZCTA5 62943,312,79423.0,62943
ZCTA5 62946,11795,49643.0,62946
ZCTA5 62947,401,67500.0,62947
ZCTA5 62948,12679,55272.0,62948
ZCTA5 62949,770,35000.0,62949
ZCTA5 62950,160,81813.0,62950
ZCTA5 62951,5574,54120.0,62951
ZCTA5 62952,3050,49432.0,62952
ZCTA5 62953,333,39464.0,62953
ZCTA5 62954,590,55977.0,62954
ZCTA5 62956,1206,67649.0,62956
ZCTA5 62957,655,39896.0,62957
ZCTA5 62958,2091,64811.0,62958
ZCTA5 62959,27255,61850.0,62959
ZCTA5 62960,10719,56483.0,62960
ZCTA5 62961,45,,62961
ZCTA5 62962,0,,62962
ZCTA5 62963,798,37500.0,62963
ZCTA5 62964,1170,29429.0,62964
ZCTA5 62965,45,,62965
ZCTA5 62966,14198,51648.0,62966
ZCTA5 62967,344,55625.0,62967
ZCTA5 62969,342,,62969
ZCTA5 62970,405,48333.0,62970
ZCTA5 62972,1128,78750.0,62972
ZCTA5 62974,1523,65469.0,62974
ZCTA5 62975,169,,62975
ZCTA5 62976,351,39205.0,62976
ZCTA5 62977,632,61250.0,62977
ZCTA5 62979,948,65714.0,62979
ZCTA5 62982,1131,42240.0,62982
ZCTA5 62983,1521,47448.0,62983
ZCTA5 62984,1558,42083.0,62984
ZCTA5 62985,998,74375.0,62985
ZCTA5 62987,1788,78963.0,62987
ZCTA5 62988,1141,45729.0,62988
ZCTA5 62990,1155,63583.0,62990
ZCTA5 62992,718,66719.0,62992
ZCTA5 62994,697,61042.0,62994
ZCTA5 62995,6408,55909.0,62995
ZCTA5 62996,656,42431.0,62996
ZCTA5 62997,656,57500.0,62997
ZCTA5 62998,198,68625.0,62998
ZCTA5 62999,1520,42321.0,62999
ZCTA5 63005,19734,183260.0,63005
ZCTA5 63010,34744,74776.0,63010
ZCTA5 63011,36515,121639.0,63011
ZCTA5 63012,10763,96294.0,63012
ZCTA5 63013,1191,103000.0,63013
ZCTA5 63014,502,60917.0,63014
ZCTA5 63015,2029,70642.0,63015
ZCTA5 63016,6341,75969.0,63016
ZCTA5 63017,42686,130604.0,63017
ZCTA5 63019,4489,62273.0,63019
ZCTA5 63020,20282,62370.0,63020
ZCTA5 63021,55944,108854.0,63021
ZCTA5 63023,5123,76060.0,63023
ZCTA5 63025,17708,127689.0,63025
ZCTA5 63026,44824,93400.0,63026
ZCTA5 63028,28276,71004.0,63028
ZCTA5 63030,289,56364.0,63030
ZCTA5 63031,50568,70068.0,63031
ZCTA5 63033,41037,62997.0,63033
ZCTA5 63034,19031,107103.0,63034
ZCTA5 63036,1352,60761.0,63036
ZCTA5 63037,2782,58431.0,63037
ZCTA5 63038,7153,173750.0,63038
ZCTA5 63039,644,68824.0,63039
ZCTA5 63040,8662,125667.0,63040
ZCTA5 63041,251,,63041
ZCTA5 63042,18143,48986.0,63042
ZCTA5 63043,22123,87451.0,63043
ZCTA5 63044,10821,71188.0,63044
ZCTA5 63045,0,,63045
ZCTA5 63047,0,,63047
ZCTA5 63048,4024,83947.0,63048
ZCTA5 63049,17455,83631.0,63049
ZCTA5 63050,17588,85194.0,63050
ZCTA5 63051,12181,68418.0,63051
ZCTA5 63052,28716,86995.0,63052
ZCTA5 63053,67,75250.0,63053
ZCTA5 63055,1674,91661.0,63055
ZCTA5 63056,1615,64545.0,63056
ZCTA5 63060,2240,52756.0,63060
ZCTA5 63061,64,101458.0,63061
ZCTA5 63068,6376,79353.0,63068
ZCTA5 63069,14961,68097.0,63069
ZCTA5 63070,8569,66250.0,63070
ZCTA5 63071,1353,38352.0,63071
ZCTA5 63072,3936,84978.0,63072
ZCTA5 63073,1511,250001.0,63073
ZCTA5 63074,15888,47495.0,63074
ZCTA5 63077,11437,55601.0,63077
ZCTA5 63079,209,,63079
ZCTA5 63080,13530,61169.0,63080
ZCTA5 63084,20071,69079.0,63084
ZCTA5 63087,1140,72554.0,63087
ZCTA5 63088,8473,58942.0,63088
ZCTA5 63089,5855,68291.0,63089
ZCTA5 63090,22105,79373.0,63090
ZCTA5 63091,1491,87241.0,63091
ZCTA5 63101,2791,85732.0,63101
ZCTA5 63102,2404,53395.0,63102
ZCTA5 63103,9193,36074.0,63103
ZCTA5 63104,19325,68699.0,63104
ZCTA5 63105,19003,116345.0,63105
ZCTA5 63106,8676,22263.0,63106
ZCTA5 63107,9391,37127.0,63107
ZCTA5 63108,20521,56306.0,63108
ZCTA5 63109,25787,68756.0,63109
ZCTA5 63110,16983,69420.0,63110
ZCTA5 63111,20229,38195.0,63111
ZCTA5 63112,18703,40137.0,63112
ZCTA5 63113,12048,38498.0,63113
ZCTA5 63114,34341,50759.0,63114
ZCTA5 63115,15828,30838.0,63115
ZCTA5 63116,41821,58852.0,63116
ZCTA5 63117,9691,84950.0,63117
ZCTA5 63118,26621,48464.0,63118
ZCTA5 63119,34732,97963.0,63119
ZCTA5 63120,6818,33182.0,63120
ZCTA5 63121,24126,39668.0,63121
ZCTA5 63122,41416,124718.0,63122
ZCTA5 63123,50347,71054.0,63123
ZCTA5 63124,10997,177326.0,63124
ZCTA5 63125,32750,58755.0,63125
ZCTA5 63126,15201,105307.0,63126
ZCTA5 63127,5235,126199.0,63127
ZCTA5 63128,30168,88125.0,63128
ZCTA5 63129,51893,90397.0,63129
ZCTA5 63130,28978,73079.0,63130
ZCTA5 63131,18531,208654.0,63131
ZCTA5 63132,13995,79711.0,63132
ZCTA5 63133,6763,31567.0,63133
ZCTA5 63134,14023,39797.0,63134
ZCTA5 63135,19764,53188.0,63135
ZCTA5 63136,42385,37810.0,63136
ZCTA5 63137,20390,44167.0,63137
ZCTA5 63138,18602,50440.0,63138
ZCTA5 63139,22126,71284.0,63139
ZCTA5 63140,291,38281.0,63140
ZCTA5 63141,20781,120648.0,63141
ZCTA5 63143,9097,59583.0,63143
ZCTA5 63144,9027,95276.0,63144
ZCTA5 63146,31348,82486.0,63146
ZCTA5 63147,8502,37829.0,63147
ZCTA5 63155,0,,63155
ZCTA5 63301,51401,80380.0,63301
ZCTA5 63303,47285,94658.0,63303
ZCTA5 63304,42738,111114.0,63304
ZCTA5 63330,66,51250.0,63330
ZCTA5 63332,1742,119728.0,63332
ZCTA5 63333,861,72500.0,63333
ZCTA5 63334,7534,51059.0,63334
ZCTA5 63336,1100,59554.0,63336
ZCTA5 63339,1148,68625.0,63339
ZCTA5 63341,3628,139293.0,63341
ZCTA5 63343,4754,60938.0,63343
ZCTA5 63344,1522,67731.0,63344
ZCTA5 63345,393,39965.0,63345
ZCTA5 63347,2225,85067.0,63347
ZCTA5 63348,10555,105495.0,63348
ZCTA5 63349,1910,66579.0,63349
ZCTA5 63350,659,78214.0,63350
ZCTA5 63351,1581,78125.0,63351
ZCTA5 63352,1150,52802.0,63352
ZCTA5 63353,5025,50196.0,63353
ZCTA5 63357,6899,83326.0,63357
ZCTA5 63359,1396,70417.0,63359
ZCTA5 63361,4725,58344.0,63361
ZCTA5 63362,8699,83916.0,63362
ZCTA5 63363,1162,48819.0,63363
ZCTA5 63365,66,38393.0,63365
ZCTA5 63366,52746,91698.0,63366
ZCTA5 63367,27371,131657.0,63367
ZCTA5 63368,46124,116471.0,63368
ZCTA5 63369,2627,84882.0,63369
ZCTA5 63373,687,85250.0,63373
ZCTA5 63376,74967,93140.0,63376
ZCTA5 63377,3500,81014.0,63377
ZCTA5 63379,27318,84766.0,63379
ZCTA5 63380,929,51607.0,63380
ZCTA5 63381,666,,63381
ZCTA5 63382,4167,50500.0,63382
ZCTA5 63383,15041,71311.0,63383
ZCTA5 63384,2009,63333.0,63384
ZCTA5 63385,48535,109802.0,63385
ZCTA5 63386,522,99773.0,63386
ZCTA5 63387,107,93333.0,63387
ZCTA5 63388,859,65774.0,63388
ZCTA5 63389,6885,80259.0,63389
ZCTA5 63390,10982,76045.0,63390
ZCTA5 63401,21167,59395.0,63401
ZCTA5 63430,384,,63430
ZCTA5 63431,319,,63431
ZCTA5 63432,386,59141.0,63432
ZCTA5 63433,0,,63433
ZCTA5 63434,734,47222.0,63434
ZCTA5 63435,4205,53167.0,63435
ZCTA5 63436,1266,61607.0,63436
ZCTA5 63437,1541,35469.0,63437
ZCTA5 63438,232,48698.0,63438
ZCTA5 63439,174,,63439
ZCTA5 63440,1012,49444.0,63440
ZCTA5 63441,1114,60795.0,63441
ZCTA5 63443,305,29375.0,63443
ZCTA5 63445,3980,47461.0,63445
ZCTA5 63446,313,55119.0,63446
ZCTA5 63447,1217,36750.0,63447
ZCTA5 63448,1436,53984.0,63448
ZCTA5 63450,160,92708.0,63450
ZCTA5 63451,161,77000.0,63451
ZCTA5 63452,1185,54891.0,63452
ZCTA5 63453,358,79583.0,63453
ZCTA5 63454,1166,70625.0,63454
ZCTA5 63456,4995,58547.0,63456
ZCTA5 63457,494,59091.0,63457
ZCTA5 63458,85,56250.0,63458
ZCTA5 63459,4523,63295.0,63459
ZCTA5 63460,255,88125.0,63460
ZCTA5 63461,5452,64291.0,63461
ZCTA5 63462,1461,45500.0,63462
ZCTA5 63463,825,73563.0,63463
ZCTA5 63465,627,59375.0,63465
ZCTA5 63466,19,,63466
ZCTA5 63467,77,76667.0,63467
ZCTA5 63468,2600,52137.0,63468
ZCTA5 63469,854,49659.0,63469
ZCTA5 63471,805,111250.0,63471
ZCTA5 63472,459,,63472
ZCTA5 63473,318,76250.0,63473
ZCTA5 63474,465,57031.0,63474
ZCTA5 63501,20924,48157.0,63501
ZCTA5 63530,1361,65000.0,63530
ZCTA5 63531,309,68125.0,63531
ZCTA5 63532,1232,54167.0,63532
ZCTA5 63533,902,64653.0,63533
ZCTA5 63534,763,45250.0,63534
ZCTA5 63535,13,,63535
ZCTA5 63536,870,56389.0,63536
ZCTA5 63537,2256,62426.0,63537
ZCTA5 63538,184,49375.0,63538
ZCTA5 63539,244,,63539
ZCTA5 63540,267,56250.0,63540
ZCTA5 63541,458,58542.0,63541
ZCTA5 63543,235,48500.0,63543
ZCTA5 63544,1071,42768.0,63544
ZCTA5 63545,914,38125.0,63545
ZCTA5 63546,1699,67283.0,63546
ZCTA5 63547,488,27415.0,63547
ZCTA5 63548,882,48929.0,63548
ZCTA5 63549,2381,47574.0,63549
ZCTA5 63551,411,70313.0,63551
ZCTA5 63552,7305,55589.0,63552
ZCTA5 63555,3304,54917.0,63555
ZCTA5 63556,3380,55698.0,63556
ZCTA5 63557,309,61875.0,63557
ZCTA5 63558,616,53913.0,63558
ZCTA5 63559,1932,56696.0,63559
ZCTA5 63560,66,41250.0,63560
ZCTA5 63561,1106,51731.0,63561
ZCTA5 63563,605,,63563
ZCTA5 63565,3767,51686.0,63565
ZCTA5 63566,58,89125.0,63566
ZCTA5 63567,98,57321.0,63567
ZCTA5 63601,16424,52270.0,63601
ZCTA5 63620,1027,42969.0,63620
ZCTA5 63621,1681,83427.0,63621
ZCTA5 63622,726,41875.0,63622
ZCTA5 63623,802,40625.0,63623
ZCTA5 63624,3678,40781.0,63624
ZCTA5 63625,491,52083.0,63625
ZCTA5 63626,941,60175.0,63626
ZCTA5 63627,2660,82875.0,63627
ZCTA5 63628,15312,49877.0,63628
ZCTA5 63629,1174,51016.0,63629
ZCTA5 63630,3512,48256.0,63630
ZCTA5 63631,774,71174.0,63631
ZCTA5 63633,813,55000.0,63633
ZCTA5 63636,487,45859.0,63636
ZCTA5 63637,859,48508.0,63637
ZCTA5 63638,2669,49767.0,63638
ZCTA5 63640,29073,57569.0,63640
ZCTA5 63645,11638,52493.0,63645
ZCTA5 63648,1282,34658.0,63648
ZCTA5 63650,3908,53510.0,63650
ZCTA5 63653,1353,37426.0,63653
ZCTA5 63654,582,27183.0,63654
ZCTA5 63655,1438,53854.0,63655
ZCTA5 63656,580,66406.0,63656
ZCTA5 63660,3647,50417.0,63660
ZCTA5 63662,728,37548.0,63662
ZCTA5 63663,759,46875.0,63663
ZCTA5 63664,9039,53967.0,63664
ZCTA5 63665,262,24537.0,63665
ZCTA5 63670,12327,61588.0,63670
ZCTA5 63673,2278,71875.0,63673
ZCTA5 63674,24,,63674
ZCTA5 63675,12,,63675
ZCTA5 63701,37821,64661.0,63701
ZCTA5 63703,8855,36992.0,63703
ZCTA5 63730,3624,51750.0,63730
ZCTA5 63732,1069,67552.0,63732
ZCTA5 63735,790,29375.0,63735
ZCTA5 63736,3335,56622.0,63736
ZCTA5 63738,0,,63738
ZCTA5 63739,684,50952.0,63739
ZCTA5 63740,5334,57014.0,63740
ZCTA5 63742,154,,63742
ZCTA5 63743,59,99688.0,63743
ZCTA5 63744,163,49375.0,63744
ZCTA5 63745,146,,63745
ZCTA5 63746,9,,63746
ZCTA5 63747,670,98014.0,63747
ZCTA5 63748,1156,57079.0,63748
ZCTA5 63750,30,,63750
ZCTA5 63751,1317,34861.0,63751
ZCTA5 63755,27269,77581.0,63755
ZCTA5 63758,478,51500.0,63758
ZCTA5 63760,639,80000.0,63760
ZCTA5 63763,97,,63763
ZCTA5 63764,4677,41125.0,63764
ZCTA5 63766,1672,72059.0,63766
ZCTA5 63767,544,34844.0,63767
ZCTA5 63769,1637,84890.0,63769
ZCTA5 63770,180,75000.0,63770
ZCTA5 63771,2659,64107.0,63771
ZCTA5 63774,180,46625.0,63774
ZCTA5 63775,16130,61408.0,63775
ZCTA5 63780,5962,59672.0,63780
ZCTA5 63781,1394,59034.0,63781
ZCTA5 63782,198,53542.0,63782
ZCTA5 63783,145,45909.0,63783
ZCTA5 63784,193,53750.0,63784
ZCTA5 63785,1077,55625.0,63785
ZCTA5 63787,541,54167.0,63787
ZCTA5 63801,22273,53026.0,63801
ZCTA5 63820,253,,63820
ZCTA5 63821,654,38300.0,63821
ZCTA5 63822,2680,48514.0,63822
ZCTA5 63823,1511,59184.0,63823
ZCTA5 63824,180,62500.0,63824
ZCTA5 63825,4003,48480.0,63825
ZCTA5 63826,164,,63826
ZCTA5 63827,514,56667.0,63827
ZCTA5 63828,144,57813.0,63828
ZCTA5 63829,1120,29438.0,63829
ZCTA5 63830,6384,36093.0,63830
ZCTA5 63833,135,55341.0,63833
ZCTA5 63834,5302,36495.0,63834
ZCTA5 63837,1572,44722.0,63837
ZCTA5 63839,343,50104.0,63839
ZCTA5 63840,61,52813.0,63840
ZCTA5 63841,13346,52483.0,63841
ZCTA5 63845,5463,37380.0,63845
ZCTA5 63846,1143,56154.0,63846
ZCTA5 63847,69,,63847
ZCTA5 63848,1127,47411.0,63848
ZCTA5 63849,242,85671.0,63849
ZCTA5 63850,0,,63850
ZCTA5 63851,3607,25856.0,63851
ZCTA5 63852,1236,41111.0,63852
ZCTA5 63853,97,32500.0,63853
ZCTA5 63855,842,47083.0,63855
ZCTA5 63857,12125,54235.0,63857
ZCTA5 63860,213,39276.0,63860
ZCTA5 63862,1223,42969.0,63862
ZCTA5 63863,5424,39660.0,63863
ZCTA5 63866,420,35859.0,63866
ZCTA5 63867,981,43125.0,63867
ZCTA5 63868,801,34063.0,63868
ZCTA5 63869,3269,41296.0,63869
ZCTA5 63870,1172,49444.0,63870
ZCTA5 63873,4031,37141.0,63873
ZCTA5 63874,202,41750.0,63874
ZCTA5 63876,2058,41979.0,63876
ZCTA5 63877,3046,42681.0,63877
ZCTA5 63878,88,56250.0,63878
ZCTA5 63879,791,49276.0,63879
ZCTA5 63880,24,,63880
ZCTA5 63882,327,26667.0,63882
ZCTA5 63901,34545,47157.0,63901
ZCTA5 63932,1012,43776.0,63932
ZCTA5 63933,3116,50625.0,63933
ZCTA5 63934,18,,63934
ZCTA5 63935,8002,43289.0,63935
ZCTA5 63936,547,81875.0,63936
ZCTA5 63937,2542,69688.0,63937
ZCTA5 63939,1190,55227.0,63939
ZCTA5 63940,1419,49250.0,63940
ZCTA5 63941,206,,63941
ZCTA5 63942,487,36250.0,63942
ZCTA5 63943,862,41307.0,63943
ZCTA5 63944,1407,65900.0,63944
ZCTA5 63945,1090,47137.0,63945
ZCTA5 63950,34,,63950
ZCTA5 63951,179,42763.0,63951
ZCTA5 63952,407,,63952
ZCTA5 63953,803,35694.0,63953
ZCTA5 63954,946,43523.0,63954
ZCTA5 63955,86,34625.0,63955
ZCTA5 63956,803,65192.0,63956
ZCTA5 63957,5323,37645.0,63957
ZCTA5 63960,3261,52125.0,63960
ZCTA5 63961,1853,40823.0,63961
ZCTA5 63962,181,,63962
ZCTA5 63964,487,,63964
ZCTA5 63965,2258,30899.0,63965
ZCTA5 63966,2117,52976.0,63966
ZCTA5 63967,1609,65694.0,63967
ZCTA5 64001,885,58382.0,64001
ZCTA5 64011,4111,87950.0,64011
ZCTA5 64012,28611,69763.0,64012
ZCTA5 64014,27964,83205.0,64014
ZCTA5 64015,32011,79973.0,64015
ZCTA5 64016,4628,86543.0,64016
ZCTA5 64017,198,44583.0,64017
ZCTA5 64018,921,104737.0,64018
ZCTA5 64019,2380,69510.0,64019
ZCTA5 64020,3044,62583.0,64020
ZCTA5 64021,671,84688.0,64021
ZCTA5 64022,162,,64022
ZCTA5 64024,15158,77087.0,64024
ZCTA5 64028,239,119792.0,64028
ZCTA5 64029,21330,88169.0,64029
ZCTA5 64030,25808,50873.0,64030
ZCTA5 64034,8713,114688.0,64034
ZCTA5 64035,1057,73355.0,64035
ZCTA5 64036,470,29135.0,64036
ZCTA5 64037,6217,87561.0,64037
ZCTA5 64040,6057,64919.0,64040
ZCTA5 64048,4461,96149.0,64048
ZCTA5 64050,21280,43208.0,64050
ZCTA5 64052,22235,52789.0,64052
ZCTA5 64053,6383,42101.0,64053
ZCTA5 64054,3100,48039.0,64054
ZCTA5 64055,36162,66447.0,64055
ZCTA5 64056,18098,68333.0,64056
ZCTA5 64057,14282,70644.0,64057
ZCTA5 64058,6686,75494.0,64058
ZCTA5 64060,15888,107656.0,64060
ZCTA5 64061,3214,85278.0,64061
ZCTA5 64062,6588,85571.0,64062
ZCTA5 64063,21232,76437.0,64063
ZCTA5 64064,19783,114231.0,64064
ZCTA5 64065,37,93750.0,64065
ZCTA5 64066,51,69500.0,64066
ZCTA5 64067,5964,84914.0,64067
ZCTA5 64068,37237,91487.0,64068
ZCTA5 64070,3039,111510.0,64070
ZCTA5 64071,770,83333.0,64071
ZCTA5 64072,293,34375.0,64072
ZCTA5 64074,741,70000.0,64074
ZCTA5 64075,11780,83125.0,64075
ZCTA5 64076,9071,83591.0,64076
ZCTA5 64077,1682,68882.0,64077
ZCTA5 64078,10042,92317.0,64078
ZCTA5 64079,13678,91817.0,64079
ZCTA5 64080,14141,98136.0,64080
ZCTA5 64081,24987,100432.0,64081
ZCTA5 64082,19261,133533.0,64082
ZCTA5 64083,24733,95327.0,64083
ZCTA5 64084,1445,48571.0,64084
ZCTA5 64085,8372,65361.0,64085
ZCTA5 64086,24030,107677.0,64086
ZCTA5 64088,1325,76797.0,64088
ZCTA5 64089,13818,94007.0,64089
ZCTA5 64090,127,77639.0,64090
ZCTA5 64092,68,,64092
ZCTA5 64093,27432,57664.0,64093
ZCTA5 64096,1233,57426.0,64096
ZCTA5 64097,1007,75893.0,64097
ZCTA5 64098,3133,85045.0,64098
ZCTA5 64101,113,,64101
ZCTA5 64102,0,,64102
ZCTA5 64105,5548,62935.0,64105
ZCTA5 64106,10811,52576.0,64106
ZCTA5 64108,9768,68836.0,64108
ZCTA5 64109,10133,43456.0,64109
ZCTA5 64110,17610,55726.0,64110
ZCTA5 64111,17187,60330.0,64111
ZCTA5 64112,8578,91438.0,64112
ZCTA5 64113,12446,176006.0,64113
ZCTA5 64114,24931,75207.0,64114
ZCTA5 64116,17284,56637.0,64116
ZCTA5 64117,15017,55543.0,64117
ZCTA5 64118,42897,65971.0,64118
ZCTA5 64119,32294,77763.0,64119
ZCTA5 64120,580,94659.0,64120
ZCTA5 64123,10536,42976.0,64123
ZCTA5 64124,11081,39885.0,64124
ZCTA5 64125,2334,39135.0,64125
ZCTA5 64126,5590,31952.0,64126
ZCTA5 64127,17621,32928.0,64127
ZCTA5 64128,12524,31701.0,64128
ZCTA5 64129,8359,46465.0,64129
ZCTA5 64130,19609,38976.0,64130
ZCTA5 64131,22311,59226.0,64131
ZCTA5 64132,12188,40095.0,64132
ZCTA5 64133,37442,64289.0,64133
ZCTA5 64134,23009,54766.0,64134
ZCTA5 64136,1680,50391.0,64136
ZCTA5 64137,10150,62746.0,64137
ZCTA5 64138,24183,53226.0,64138
ZCTA5 64139,2329,105957.0,64139
ZCTA5 64145,5132,93493.0,64145
ZCTA5 64146,1234,60313.0,64146
ZCTA5 64147,581,2499.0,64147
ZCTA5 64149,377,65938.0,64149
ZCTA5 64150,4161,48094.0,64150
ZCTA5 64151,28609,85022.0,64151
ZCTA5 64152,31458,109503.0,64152
ZCTA5 64153,6254,86510.0,64153
ZCTA5 64154,12999,87323.0,64154
ZCTA5 64155,28138,91976.0,64155
ZCTA5 64156,7288,130795.0,64156
ZCTA5 64157,21610,132899.0,64157
ZCTA5 64158,7091,101189.0,64158
ZCTA5 64161,347,68333.0,64161
ZCTA5 64163,934,48421.0,64163
ZCTA5 64164,110,150208.0,64164
ZCTA5 64165,273,159129.0,64165
ZCTA5 64166,296,,64166
ZCTA5 64167,340,192368.0,64167
ZCTA5 64401,1299,98563.0,64401
ZCTA5 64402,2310,48506.0,64402
ZCTA5 64420,40,,64420
ZCTA5 64421,933,70125.0,64421
ZCTA5 64422,339,79904.0,64422
ZCTA5 64423,954,68654.0,64423
ZCTA5 64424,3806,53552.0,64424
ZCTA5 64426,459,34844.0,64426
ZCTA5 64427,669,60368.0,64427
ZCTA5 64428,706,38977.0,64428
ZCTA5 64429,12480,57620.0,64429
ZCTA5 64430,757,70375.0,64430
ZCTA5 64431,412,83125.0,64431
ZCTA5 64432,131,57500.0,64432
ZCTA5 64433,266,44750.0,64433
ZCTA5 64434,515,85000.0,64434
ZCTA5 64436,961,94545.0,64436
ZCTA5 64437,451,48000.0,64437
ZCTA5 64438,134,118077.0,64438
ZCTA5 64439,1718,76985.0,64439
ZCTA5 64440,904,77969.0,64440
ZCTA5 64441,107,39688.0,64441
ZCTA5 64442,911,62188.0,64442
ZCTA5 64443,1734,97500.0,64443
ZCTA5 64444,1303,79286.0,64444
ZCTA5 64445,284,59479.0,64445
ZCTA5 64446,1070,57143.0,64446
ZCTA5 64448,935,67338.0,64448
ZCTA5 64449,447,55000.0,64449
ZCTA5 64451,410,43047.0,64451
ZCTA5 64453,204,74821.0,64453
ZCTA5 64454,2585,68261.0,64454
ZCTA5 64455,316,74250.0,64455
ZCTA5 64456,1463,43152.0,64456
ZCTA5 64457,270,53636.0,64457
ZCTA5 64458,260,27292.0,64458
ZCTA5 64459,411,72663.0,64459
ZCTA5 64461,854,60833.0,64461
ZCTA5 64463,1393,55156.0,64463
ZCTA5 64465,4101,73636.0,64465
ZCTA5 64466,449,61875.0,64466
ZCTA5 64467,179,,64467
ZCTA5 64468,14283,51973.0,64468
ZCTA5 64469,2068,64440.0,64469
ZCTA5 64470,1624,59798.0,64470
ZCTA5 64471,499,41250.0,64471
ZCTA5 64473,1321,52679.0,64473
ZCTA5 64474,745,82722.0,64474
ZCTA5 64475,346,42083.0,64475
ZCTA5 64476,280,51250.0,64476
ZCTA5 64477,3434,63008.0,64477
ZCTA5 64479,948,57132.0,64479
ZCTA5 64480,312,94028.0,64480
ZCTA5 64481,1017,54375.0,64481
ZCTA5 64482,2084,63190.0,64482
ZCTA5 64483,594,59904.0,64483
ZCTA5 64484,819,59375.0,64484
ZCTA5 64485,7903,59049.0,64485
ZCTA5 64486,244,31250.0,64486
ZCTA5 64487,650,54375.0,64487
